ID,Green,Open/Closed/Fallen,Age(1-4),Damage(0-3),Counted,Day,Comments
PB0441,100,O,1,0,Y,51,
PB0441,100,O,1,0,Y,52,
PB0441,100,F,,,,53,
PB0441,100,F,,,,54,
PB0441,100,F,,,,55,
PB0441,100,F,,,,56,
PB0441,100,F,,,,57,
PB0441,100,F,,,,58,
PB0441,100,F,,,,59,
PB0441,100,F,,,,60,
PB0441,100,F,,,,61,
PB0441,100,F,,,,62,
PB0441,100,F,,,,63,
PC0244,100,O,1,0,Y,48,
PC0244,100,O,1,0,Y,49,
PC0244,100,O,1,1,Y,50,
PC0244,100,O,1,0,Y,51,
PC0244,100,O,1,1,Y,52,
PC0244,100,O,1,1,Y,53,
PC0244,100,O,3,0,N,54,
PC0244,100,O,4,0,N,55,
PC0244,100,O,4,0,N,56,
PC0244,100,O,4,0,N,57,
PC0244,100,O,4,0,N,58,
PC0244,100,O,4,0,N,59,
PC0244,100,O,4,0,N,60,
PC0244,100,O,4,0,N,61,
PC0244,100,O,4,0,N,62,
PC0244,100,F,,,,63,
PC0210,102,C,,,,54,
PC0210,102,O,1,0,Y,55,
PC0210,102,O,1,0,Y,56,
PC0210,102,O,1,0,Y,57,
PC0210,102,F,,,,58,
PC0210,102,F,,,,59,
PC0210,102,F,,,,60,
PC0210,102,F,,,,61,
PC0210,102,F,,,,62,
PC0210,102,FR,,,,63,
PC0838,47,F,,,,59,DESTROYED
